,0,1,2,3,4,5,6,7,8,9
0,0.2241674368407712,0.19485607060054852,0.1254225908421719,0.10510405553911886,-0.15217654388129076,-0.0913120459880975,0.3074485480436952,0.6866871044854688,0.9355097475762454,0.9347581815470729
1,0.029563854066242543,0.053947972113065915,-0.16503066563377677,-0.11849676330776257,0.04401870758335921,-0.019328876390513738,-0.23225719296182312,-0.3626832318353578,-0.4691624840582559,-0.5948769622786562
2,0.006875378006734201,-0.04517945650935701,-0.030922785371360118,0.11324227883530567,0.016540625589830014,-0.14610054288502394,-0.2062832267288936,-0.20008787446409887,-0.2690450239110872,-0.2595638436274486
3,-0.0019293538418760773,0.1590381568560025,0.13314251732437898,0.33151113060129195,0.44767848702353785,0.3658227746491924,0.23398014109763293,0.028722848384597335,0.09026381198064505,0.257073772915474
4,0.034802237558579543,-0.09195070631863743,-0.12512970465136058,-0.10628537545263078,0.013318736919970868,0.20271560571905053,0.2416790951382617,0.13282725084276198,0.12462262616726327,0.12276095219192945
5,0.007902973685285052,0.05707976532135676,-0.0627482561289815,0.16370745248376703,0.028679915787991606,0.1441763597699633,0.17789723170620705,0.1691524834141527,-0.0862799472658999,-0.06309609263200408
6,-0.0022221516769765914,-0.06492381138103812,0.11150210243458394,0.224716519513611,0.09790714694900403,0.07750664158442891,0.05563261461591064,0.19960298511385255,0.07144010851372909,0.17225370215540692
7,0.07733107839297086,0.016594366814018068,0.028230336419698854,-0.0017800179969686136,-0.001835675514378167,-0.0019281688174326572,0.012595873452767574,0.02905491281666746,-0.05007151975316865,-0.1599073750122112
8,0.2776902692750157,0.36295624833683127,0.490458893910664,0.5161912671295295,0.4354570284317759,0.4027383020467491,0.2480907035710096,-0.1523822949251509,-0.16423938632230825,-0.026908220885361107
9,0.19340773167790223,0.28691323187335294,0.445880542708251,0.6125588555194309,0.5757967243480739,0.7102935006990565,0.9561235227385558,0.9224017789824558,0.8383414781412896,0.7749076660248212
10,0.2425701842156423,0.13618450010062827,-0.06291256400089343,0.07927349954088844,0.034540560310587005,-0.0129493752562512,0.11001573063228136,0.10977358269337546,0.08624007694542317,-0.0933553493676402
11,0.004078975265732483,0.14912950242219478,0.33004223024449597,0.2626893813069962,0.1304297776840318,-0.04281931522094112,-0.038204594006043396,0.05128343636611937,0.22053057223061015,0.10780493005905803
12,0.1349860637146673,0.18324247598995536,-0.11101494438920484,-0.08190077540246565,-0.11178512794829051,-0.2120602577950746,0.0031084706833170717,0.009946052246071563,-0.15629834312537838,-0.412771692013776
13,0.2030593504943462,0.4051578336502083,0.24293560296233072,0.24307547847834013,0.3750948908050151,0.3665905781926802,0.4958806752004933,0.634876265975695,0.5232516222307321,0.36942220493859157
14,0.04489382240583332,0.03086003785109631,0.13668624189719528,0.22788281050986395,0.3037956383812905,0.3291682479012977,0.41213947167275916,0.5115043782941748,0.4958602245252787,0.7076503886048179
15,0.2315168560418096,0.27262132334527006,0.11180476112746651,0.291805846982374,0.1672106636370964,-0.23173187040301219,-0.2352667473451028,-0.2765945370630325,-0.224834678199803,-0.27668665741567144
16,-0.0022212212594562206,0.11434843419760977,0.18014957153698058,0.162079219158404,0.2610437786961001,0.2364610533754613,0.12248941298125735,0.29053476282259766,0.40975790261217127,0.4032436450175235
17,-0.0013320250331182277,-0.29992567536077314,-0.011499242281619054,-0.01027657553561176,-0.0649064917425714,0.3194734364190756,0.4320812694173551,0.2296963615500454,0.16954159750001185,0.01691693652038588
18,-0.0022221516769765914,-0.04150801311626802,-0.21432160931098537,0.11905262966503957,0.3019347094937298,0.3326799603061018,0.5462258729290568,0.5433662963609684,0.2142000758667554,0.19468319167566478
19,0.2804974774286478,0.2703699601261722,0.270310221751466,0.3093709927579239,0.20908427671152668,0.18870071519768875,0.2475655535801301,0.12964491395125777,-0.00023802848772389723,0.024365023125077243
20,0.1562836940697196,0.23128564824787606,0.5162488492384925,0.4946919497823129,0.21310588713740397,0.007500347990160888,-0.016965273934596625,0.010141183235384876,-0.10886183224502657,-0.48976976181081516
21,0.31883914065519364,0.42341515479593783,0.3276715734200055,0.3190090461936609,0.47727018936082316,0.49126358016160887,0.4993977049554639,0.4520238336046795,0.25072126073382933,-0.0544412902674801
22,-0.002184578407634965,0.21345219267315804,0.3890492991912803,0.6499751883632656,0.8279331488283552,0.7869748092381766,0.5087201346274604,0.1266468218417387,0.37213943470453725,0.6441439376308565
23,0.0862438077415235,0.08486737827359883,0.07925260023343483,0.030758163176317833,-0.007189385359726332,0.1832374123233614,0.18097284602286617,0.08218934973819009,0.146080392931283,-0.07750808444615194
24,0.35877500488986247,0.3475663885168843,0.24705334599295548,0.25019656247104793,0.24847422296403526,0.0501855586921931,-0.1864943276287951,-0.0458939450654638,-0.07113467158127576,-0.17721193973380334
25,0.2721767144415524,0.26049631609229723,0.3077483725396906,0.3874975591866293,0.31097993308919547,-0.08967113127435489,-0.4485650557308881,-0.3735986675793506,-0.6554100887239369,-1.036683063330311
26,0.3181130769324273,0.3300243641787013,0.5172564810240885,0.4473047000489,0.44945351591740224,0.5866072598285523,0.5854767592218014,0.6372545955545982,0.7276273872923438,0.8053713671544916
27,0.24955253106524572,0.30716620308943193,0.22019683157296083,0.164230855586505,-0.1491516979851258,-0.27771771926780064,-0.12050315541533568,-0.1308913410501394,0.08083677948100262,0.09180565281104971
28,-0.00029597294527624723,-0.10045737820108006,0.06839754280341132,0.38198751726783786,0.36694399992782106,0.030834021598441286,-0.22777958628323566,-0.20470159416267336,-0.042017191516291644,0.11426665799599475
29,0.3012540600270765,0.3401480017155789,0.1534098690271284,0.14648105054565969,0.21267952692149505,0.07505249496480573,-0.20033427292313655,-0.2945057166598793,-0.6594158689705886,-1.0496445693433245
30,-0.002222149604802612,-0.21467463460911135,0.06868420923625776,0.40316391217182035,0.654003764861901,0.7120151878625954,0.5164214392017149,0.2542811212149423,0.38301434412669083,0.4734231352427595
